id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
21316,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.8,0.6,0.9555757427,11,1,-1,0,-1,0,1,1,2,1,104,3,0.3994996871,0.7173902427,0.3910242959,2.6457513111,0.5,0.1,0.3,3,1,6,6,11,3,6,9,2,1,4,0,0,1,0,1,1
21317,0,0,1,6,1,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.9,1.1,1.3275918047,11,1,1,0,0,4,1,0,2,1,50,2,0.4,0.8706651775,0.3201562119,3.6055512755,0.2,0.2,0.8,1,1,7,2,10,2,8,7,2,3,6,0,0,1,0,0,0
21318,0,3,1,5,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.2,0.2,-1.0,7,1,-1,0,-1,1,0,1,2,1,65,1,0.316227766,0.5271551593,0.3507135583,2.4494897428,0.1,0.2,0.5,2,1,9,1,7,3,8,7,2,1,13,0,1,1,1,0,0
21321,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.4,0.2,0.4636809248,10,1,-1,0,0,11,1,1,0,1,57,2,0.3741657387,0.7119551708,0.3924283374,3.1622776602,0.0,0.9,0.5,2,1,5,1,9,3,14,6,0,6,7,0,1,1,0,0,0
21323,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.2,0.1,-1.0,6,0,-1,9,0,15,1,1,0,1,58,3,0.5477225575,1.3751859378,0.500999002,2.6457513111,0.3,0.3,0.8,2,1,7,5,8,3,18,3,0,3,7,0,0,0,0,0,0
21330,0,3,1,4,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0.5,0.2,0.6547900427000001,4,1,-1,0,0,11,1,0,0,1,76,2,0.316227766,0.8285330061,0.3794733192,3.6055512755,0.7,0.2,0.0,3,1,6,3,10,1,3,2,2,1,8,0,0,1,1,0,0
21331,0,5,1,11,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0.7,0.4,0.645174395,7,1,-1,0,-1,14,1,1,2,1,82,1,0.3160696126,0.381980485,0.3774917218,0.0,0.4,0.6,0.6,1,3,5,2,8,3,7,7,2,4,12,0,1,0,1,0,0
21333,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.4,0.0,-1.0,5,1,0,6,1,11,0,1,2,0,104,0,0.6555913361,0.6349009163,-1.0,0.0,0.9,0.4,0.8,4,3,8,1,8,3,8,6,1,2,6,0,1,0,0,1,0
21336,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.3,0.1,-1.0,7,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.6251941847,0.3687817783,3.0,0.0,0.1,0.0,2,2,9,2,8,2,11,6,1,3,4,0,1,1,0,1,0
21339,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.6,0.2,0.5273755777,11,1,-1,0,-1,1,1,0,1,1,85,3,0.3741657387,0.9372127659,0.3996248241,3.6055512755,0.9,0.1,0.5,3,4,6,3,10,1,7,4,0,4,5,0,1,1,1,1,0
21344,0,1,1,6,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.7,0.5,0.6882949948999999,11,0,-1,0,-1,15,1,1,2,1,5,2,0.4472135955,1.0752089937,0.4,3.3166247904,0.4,0.8,0.1,0,3,8,3,9,3,7,8,2,2,7,1,1,0,1,1,0
21346,0,5,3,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7,0.8,1.2961481397,11,1,-1,0,-1,1,1,1,2,1,65,1,0.316227766,0.5621130441,0.3507135583,2.8284271247,0.3,0.8,0.6,2,1,8,3,8,3,7,7,0,3,9,0,1,0,1,0,0
21349,0,0,1,6,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.9,1.8,0.9588404455,11,0,1,9,0,2,-1,0,1,1,104,3,0.4472135955,2.2590497527,0.4248529157,3.7416573868,0.8,0.6,0.6,2,3,7,3,10,1,18,10,1,1,8,1,0,0,0,1,1
21350,0,2,1,7,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.9,0.1,0.3682729966,7,1,-1,0,-1,11,1,1,0,1,103,1,0.316227766,0.5303593044,0.3583294573,2.2360679775,0.2,0.4,0.9,2,1,9,4,8,1,9,2,2,2,11,0,0,1,0,1,0
21353,0,5,1,4,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.6,0.7,0.8785641695,11,1,-1,0,-1,6,1,0,2,1,104,2,0.4472135955,1.1416395706,-1.0,3.7416573868,0.8,0.6,0.5,2,2,6,1,8,1,10,8,1,5,5,1,0,0,0,0,1
21354,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.6,0.3,0.6036348234000001,11,1,-1,0,-1,14,1,1,2,1,82,3,0.3160696126,0.5598479722999999,0.3651027253,2.0,0.7,0.9,0.0,2,2,9,5,7,3,7,6,1,4,5,0,1,1,0,0,0
21358,0,6,3,8,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.9,0.2,0.5477225575,6,1,-1,0,1,11,1,1,0,1,16,3,0.4242640687,0.6610316254999999,0.3905124838,2.6457513111,0.7,0.4,0.4,3,2,8,6,10,4,4,5,2,2,7,0,1,0,0,0,0
21361,1,1,1,5,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.4,0.0,0.8488963423,9,1,1,2,1,11,1,1,2,1,94,0,0.3741657387,0.7873351854,0.3304542328,3.6055512755,0.2,0.8,0.6,3,0,5,2,10,1,8,5,1,4,2,0,0,1,0,0,0
21362,0,5,1,11,0,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.8,1.3,1.4743642698,7,0,1,1,1,9,1,1,2,1,104,2,0.5744562647,1.0195708869,0.4057092555,3.1622776602,0.6,0.9,0.2,4,3,9,2,9,2,5,6,0,3,10,0,1,1,0,0,0
21365,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0.0,0.6062177826,11,0,-1,0,-1,10,1,1,2,1,83,2,0.4242640687,0.8944156409999999,0.4185689907,2.8284271247,0.5,0.1,0.8,0,3,5,2,7,3,10,8,2,4,9,0,1,0,0,1,0
21366,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0.9,0.3,0.5172040216,11,1,-1,0,-1,6,1,1,2,1,27,1,0.3741657387,0.7245973519,0.3907684737,3.4641016151,0.2,0.7,0.8,2,1,6,1,9,1,10,7,1,4,6,0,0,0,0,0,0
21369,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.7,0.3,0.8522030275,7,1,-1,0,-1,1,1,1,2,1,74,3,0.3741657387,0.6423581298,0.3861346915,2.4494897428,0.5,0.6,0.3,2,3,7,1,11,2,6,7,2,0,7,0,0,0,0,0,0
21372,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.1,0.2,-1.0,2,1,-1,2,-1,0,1,1,2,1,100,0,0.3997499218,0.7689882803,0.423083916,3.4641016151,0.3,0.5,0.9,2,1,9,3,12,4,7,5,1,2,11,0,0,1,0,0,0
21377,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.8,1.6,1.6501893831,6,1,-1,0,1,7,1,1,0,1,92,3,0.3741657387,0.7503718087000001,0.3926830783,3.3166247904,0.7,0.9,0.6,1,2,9,2,10,2,7,2,1,6,7,0,0,0,0,0,1
21381,0,4,2,4,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.9,0.3,0.5760859311,7,1,-1,0,-1,6,1,1,2,1,27,3,0.3741657387,0.7646097692,0.3907684737,3.4641016151,0.6,0.5,0.3,4,4,7,2,9,3,4,8,3,6,3,1,0,0,1,0,1
21385,0,5,1,5,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.6,0.9,1.3383758814,11,0,-1,1,-1,9,1,1,0,1,61,3,0.4472135955,1.0213728405,0.5204805472,3.4641016151,0.0,0.0,0.0,1,2,5,5,10,3,11,4,1,6,6,1,1,0,0,0,0
21391,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.9,0.5,0.811634154,11,0,-1,9,-1,0,1,0,2,1,104,3,0.4472135955,1.6497658236,0.4567274899,3.6055512755,0.2,0.9,0.1,3,3,7,2,9,3,11,6,0,1,7,0,1,0,0,0,0
21394,0,3,1,4,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.7,0.1,0.5385164807,7,1,-1,0,-1,14,1,1,2,1,68,3,0.4,0.9406894781,0.4074309757,3.4641016151,0.9,0.6,0.4,1,3,9,2,8,3,5,7,2,3,7,0,1,1,0,0,0
21396,0,7,1,6,1,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,1.8,2.0426698216,4,1,-1,0,1,11,1,1,0,1,57,2,0.3947150871,0.5715897795,0.3785498646,1.7320508076,0.5,0.7,0.1,1,1,7,4,8,1,4,9,1,3,10,0,1,0,0,0,0
21408,0,4,1,1,0,4,0,1,0,0,0,0,0,0,0,8,1,0,0,0.8,0.5,0.8366600265,11,0,-1,1,-1,9,1,1,2,1,61,3,0.4472135955,0.9484437013,0.5204805472,3.1622776602,0.1,0.2,0.1,2,1,8,2,11,0,9,5,2,3,4,0,0,0,0,0,1
21416,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6,0.5,0.842985765,8,1,-1,0,0,14,1,1,0,1,82,3,0.316227766,0.7263203992,0.3685105155,3.4641016151,0.6,0.6,0.8,3,2,7,4,7,3,10,4,0,2,7,0,0,1,1,0,0
21417,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.3,0.1,-1.0,10,1,-1,0,0,0,1,1,0,1,86,3,0.4,0.9423791766,-1.0,3.3166247904,0.1,0.3,0.9,2,2,10,3,10,3,8,5,2,1,8,0,0,1,0,0,1
21418,0,5,1,3,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.4,0.0,0.5942432162,9,1,0,0,1,0,1,1,2,1,88,3,0.4,0.6353400859,0.3289376841,2.0,0.2,0.4,0.3,1,1,8,2,10,4,11,7,1,1,7,0,0,1,0,0,1
21427,0,0,3,7,1,3,0,0,0,1,0,0,0,0,0,13,0,1,0,0.9,0.5,0.9013878189,9,1,0,0,1,4,1,1,2,1,50,2,0.4,0.6583224360000001,0.3201562119,3.0,0.2,0.1,0.7,4,2,8,2,9,1,6,4,1,1,6,0,1,0,1,0,0
21430,0,1,2,4,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.3,0.0,0.6571719714,5,1,-1,2,-1,1,0,1,0,1,104,0,0.3605551275,0.6458865392,0.4024922359000001,2.8284271247,0.9,0.7,0.2,1,3,7,2,9,2,10,5,3,4,7,0,1,0,0,0,0
21431,0,1,3,5,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.5,0.9624188277,3,0,-1,0,-1,14,0,1,2,1,68,3,0.4472135955,0.8552946426000001,0.4272001873,3.0,0.0,0.4,0.3,2,3,5,1,9,2,8,3,2,3,11,0,1,1,0,1,0
21432,0,5,1,5,0,6,0,0,1,0,0,0,0,0,0,8,1,0,0,0.8,1.1,1.2098553633,11,1,1,0,1,11,1,1,2,1,30,3,0.4472135955,0.6287531936,-1.0,1.0,0.3,0.0,0.9,2,2,8,3,9,1,11,6,0,3,4,0,0,1,0,1,0
21433,0,1,1,7,0,0,0,0,0,1,0,0,1,0,1,7,0,1,0,0.5,0.2,0.4506939094,7,1,0,0,0,0,1,1,2,1,32,3,0.3160696126,0.5589245871999999,-1.0,2.2360679775,0.4,0.5,0.9,2,3,6,4,10,5,3,7,2,2,10,0,1,1,0,0,0
21434,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8,0.3,0.5285593628,10,0,0,9,0,9,1,1,2,1,104,3,0.5916079783,1.3955137684,0.4144876355,3.4641016151,0.2,0.7,0.4,2,4,5,3,10,2,8,9,1,2,17,0,1,0,0,0,0
21439,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.1,0.1,-1.0,7,1,-1,0,-1,0,1,1,0,1,43,3,0.4,0.6229428956,0.3663331817,2.4494897428,0.0,0.2,0.7,2,0,6,6,9,4,9,5,2,6,9,1,1,1,0,1,0
21440,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0.9,0.3,0.7806247498000001,11,1,-1,0,-1,11,1,1,2,1,7,3,0.4242640687,0.6961671928000001,0.4129164564,2.6457513111,0.6,0.0,0.9,2,2,8,2,9,2,7,4,2,3,7,0,0,0,1,0,0
21441,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.6,0.6,1.0761621625,7,0,-1,0,-1,14,1,1,2,1,29,3,0.4458699362,0.8750654049,0.3488552709,3.0,0.7,0.6,0.3,3,1,10,1,10,0,6,8,1,3,9,0,0,1,0,1,1
21443,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,1.2,1.5402921800999998,11,0,1,0,1,10,1,0,2,1,55,2,0.4472135955,1.2229046847,0.359722115,3.7416573868,0.0,0.7,0.2,2,0,6,2,9,6,7,2,1,2,10,0,1,1,0,1,0
21449,0,1,1,7,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0.0,0.0,-1.0,6,0,-1,9,1,15,1,1,0,1,41,2,0.5477225575,1.252113915,0.5329165038,2.6457513111,0.5,0.3,0.8,1,3,7,2,11,2,8,3,0,2,8,0,1,0,1,1,0
21451,0,3,1,2,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.4,0.5,0.7318640584,10,1,-1,0,1,10,1,0,0,1,83,2,0.4242640687,1.1739246881999998,0.4185689907,3.7416573868,0.0,0.5,0.3,2,1,7,3,10,2,13,7,1,3,8,0,0,0,1,0,1
21452,0,6,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.9,0.9,1.1341296222,11,1,1,0,0,11,1,1,2,1,101,3,0.3741657387,0.8305504498,0.3214031736,3.4641016151,0.4,0.0,0.8,2,2,9,4,12,2,8,7,0,1,7,0,1,1,0,0,0
21453,0,6,2,4,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.6,1.0,1.4893371009,11,1,0,8,0,13,1,1,2,1,20,3,0.4472135955,0.9098973696,0.3714835124,3.0,0.3,0.8,0.1,2,2,9,1,12,2,7,8,2,7,7,0,1,1,0,0,0
21454,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.4,0.0,0.7322909258,10,0,-1,9,1,15,1,1,0,1,58,3,0.5477225575,1.4044866125,0.500999002,2.8284271247,0.0,0.5,0.7,1,1,8,5,10,1,7,8,2,3,6,0,1,1,1,0,0
21458,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4,1.2,1.2077872329,7,1,0,0,1,11,1,1,2,1,11,2,0.316227766,0.6722049568999999,0.30331501780000003,3.3166247904,0.3,0.3,0.8,1,1,8,5,10,0,9,4,1,3,11,0,1,0,0,0,0
21462,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0.9,1.0,1.1567735301,10,1,-1,0,1,6,1,1,0,1,77,2,0.3741657387,0.7219549905,0.3874274126,3.1622776602,0.8,0.2,0.0,2,2,9,4,9,1,7,8,2,2,11,0,1,0,0,0,0
21463,0,1,1,6,0,6,0,0,0,1,0,0,0,0,0,7,0,0,0,0.6,0.2,0.5910795209,11,0,1,8,0,4,1,1,2,1,6,3,0.4472135955,1.0613904026,0.3572114220000001,3.6055512755,0.6,0.1,0.0,2,2,5,3,8,4,11,5,1,1,8,0,1,1,0,0,0
21469,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.6,0.2,0.6461423992,7,1,1,1,1,16,1,1,2,1,104,3,0.4,0.9780124051,0.3420526275,3.4641016151,0.0,0.8,0.1,3,2,8,3,9,2,5,6,3,5,11,0,1,0,1,1,0
21470,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.8,0.6,1.0283481901,10,1,-1,8,0,9,1,0,0,1,13,2,0.4472135955,1.2431049503,0.4679743583,3.7416573868,0.7,0.9,0.5,1,3,7,4,8,1,6,6,2,4,9,0,1,1,0,0,0
21471,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.6,0.1,0.4716990566,11,1,-1,0,-1,1,1,0,2,1,38,3,0.316227766,0.799638348,0.3598610843,3.6055512755,0.9,0.0,0.5,0,4,7,4,8,1,7,6,1,2,6,0,0,1,0,0,0
21473,1,6,1,5,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.9,1.3,1.3525438995,10,0,-1,9,1,15,1,1,0,1,58,3,0.5477225575,1.3938397527000002,0.500999002,2.6457513111,0.6,0.4,0.3,2,4,8,3,11,3,7,8,1,2,8,1,1,0,0,1,0
21474,0,1,1,8,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.4,0.2,0.6422616289,7,1,1,8,0,5,1,1,0,1,104,2,0.4636809248,1.4574686535,-1.0,3.4641016151,0.6,0.7,0.6,1,3,9,3,11,3,9,5,2,1,6,0,1,0,0,0,0
21479,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,0.2,0.452078533,7,1,0,0,0,11,1,1,2,1,67,2,0.3741657387,0.6545454545,0.3008321791,2.8284271247,0.9,0.4,0.5,1,2,6,2,9,1,13,8,1,3,5,0,1,1,0,0,0
21481,0,1,2,5,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.4,0.5,1.1467344941,11,1,-1,0,-1,1,1,1,2,1,65,3,0.316227766,0.6303940785000001,0.3507135583,3.3166247904,0.0,0.2,0.5,2,0,5,2,8,3,13,4,2,3,7,0,0,1,0,1,1
21486,0,1,1,5,0,1,1,0,0,0,0,0,0,0,0,13,1,0,0,0.9,0.3,0.6914658343000001,11,1,-1,0,-1,11,1,1,2,1,44,3,0.4472135955,0.779727649,0.4062019202,3.1622776602,0.9,0.7,0.5,4,3,8,2,10,2,10,3,3,4,5,0,1,1,0,0,0
21490,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.7,0.4,0.6600189391,11,0,1,9,0,16,-1,0,2,1,104,3,0.4472135955,1.5811388301,0.4449719092,3.6055512755,0.4,0.4,0.1,2,2,6,2,11,3,7,5,4,1,9,0,1,1,0,0,0
21493,0,2,2,6,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.2,0.611350963,7,1,-1,0,-1,1,1,1,2,1,64,3,0.3152776554,0.4748205403,0.3591656999,1.0,0.4,0.0,0.7,4,2,8,2,8,2,12,7,2,1,5,0,0,1,0,0,0
21495,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,-1.0,7,1,1,0,1,0,1,0,2,1,34,2,0.4,0.9002754398999999,0.3144837039,3.7416573868,0.4,0.0,0.4,2,2,8,4,8,3,8,3,4,3,14,0,1,1,0,0,0
21497,0,2,1,4,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0.6,0.2,0.5590169944,11,1,-1,2,-1,1,1,1,2,1,90,0,0.4242640687,0.8169182162,0.4189272013000001,3.0,0.2,0.1,0.9,2,1,8,5,11,5,14,2,1,1,8,0,1,0,1,1,0
21504,0,3,3,4,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.3,0.9216154296,6,1,-1,0,1,1,1,1,0,1,74,3,0.3741657387,0.664227632,0.3861346915,2.6457513111,0.1,0.5,0.3,0,2,7,4,11,1,12,9,2,3,15,0,1,1,1,0,1
21505,0,0,2,0,0,6,0,0,0,1,0,0,0,0,0,4,1,0,0,0.4,0.0,0.7901740315000001,6,1,-1,0,1,0,1,1,0,1,32,1,0.3160696126,0.5199332443,0.366469644,2.2360679775,0.7,0.5,0.7,2,1,6,2,8,3,6,6,0,1,11,1,0,0,0,0,0
21507,0,3,1,11,1,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0.9,0.8,1.129988938,11,1,0,0,1,0,1,1,2,1,23,3,0.4,0.9365511727,0.3309078422,3.6055512755,0.8,0.5,0.4,1,2,7,4,11,5,9,2,2,2,6,0,1,0,0,1,0
21508,0,0,1,6,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,0.3,0.6294839156,11,0,-1,1,-1,3,1,1,2,1,104,3,0.4242640687,0.8686457590000001,0.3934463115,3.4641016151,0.9,0.3,0.1,1,1,8,0,12,2,8,3,1,4,7,0,1,1,1,1,0
21510,0,5,2,2,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.8276472679000001,11,1,-1,0,-1,1,1,1,2,1,25,3,0.4,0.8332451744,-1.0,3.6055512755,0.5,0.7,0.7,1,1,9,3,6,3,8,2,4,7,4,0,0,0,0,0,1
21511,1,7,2,1,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,1.5,1.5278661591,11,1,1,0,1,10,1,1,2,1,28,3,0.3741657387,0.9066558296,0.3286335345,3.4641016151,0.0,0.2,0.0,1,1,9,1,10,4,10,6,2,4,7,0,1,0,0,0,0
21512,0,1,1,6,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.2,0.3,-1.0,11,0,-1,0,-1,11,1,0,2,1,3,2,0.4242640687,1.2566270609,0.4349712634,3.6055512755,0.6,0.1,0.6,2,3,9,1,12,2,11,7,1,1,10,0,1,0,0,0,0
21513,0,0,1,6,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0.7,0.0,0.5202163012,7,1,1,2,0,14,0,1,3,1,104,0,0.4,0.5918174836,0.3224903099,2.4494897428,0.8,0.5,0.0,1,1,9,1,12,1,4,7,1,2,9,0,0,0,1,0,0
21516,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0.9,0.4,0.7956915231,10,1,-1,0,-1,1,1,1,2,1,104,3,0.3974921383,0.4888213181,0.4024922359000001,0.0,0.5,0.3,0.2,4,1,6,3,5,4,10,3,0,1,4,0,0,0,0,1,1
21518,0,4,2,4,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.4,0.4,0.6036348234000001,6,1,-1,0,1,14,1,1,0,1,60,1,0.316227766,0.6122880811,0.34727510710000004,3.0,0.4,0.7,0.9,2,3,7,4,7,2,5,4,1,5,7,0,1,1,0,0,0
21523,0,5,1,6,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0.2,0.3,-1.0,7,1,-1,0,-1,0,1,1,2,1,37,2,0.316227766,0.7486889367,0.3754996671,3.3166247904,0.2,0.6,0.4,2,2,9,3,10,4,8,4,1,2,8,0,1,1,1,0,0
21526,0,0,2,7,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.8,0.2,0.6892024376000001,11,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.5899642796,0.3619392214,2.6457513111,0.6,0.3,0.2,3,3,6,4,11,1,6,4,2,3,6,0,0,0,1,1,0
21527,0,3,1,6,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.8,0.9,1.1188722,10,0,-1,0,1,11,1,1,0,1,30,3,0.4472135955,0.6435310648,0.4449719092,1.0,0.5,0.7,0.9,3,1,9,3,11,1,10,5,0,4,7,0,1,1,0,0,0
21529,1,3,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7,0.1,0.4670385423,6,1,-1,9,0,15,1,0,0,1,41,2,0.5477225575,1.77002177,0.5329165038,3.6055512755,0.6,0.7,0.3,3,2,6,2,7,4,8,8,1,3,12,0,0,0,0,0,1
21533,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.5,0.2,0.4534589287,11,1,0,0,1,0,1,1,2,1,66,3,0.3998749805,0.6623118788,-1.0,2.2360679775,0.5,0.1,0.0,2,2,9,4,8,1,11,4,0,4,8,1,0,0,0,0,0
21536,0,3,1,5,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.7,0.9,1.9624601907,11,0,-1,1,-1,0,1,1,2,1,75,2,0.4472135955,1.1676356169,0.4440720662,3.6055512755,0.6,0.9,0.4,2,2,8,4,8,2,9,5,2,1,6,0,1,0,1,0,0
21537,0,3,1,7,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0.4,0.0,0.9759610648,11,1,-1,0,-1,1,1,1,2,1,64,1,0.3160696126,0.5228260776,0.3640054945,2.0,0.6,0.1,0.3,4,0,5,2,11,2,10,2,2,3,7,0,1,0,0,0,0
21541,0,1,1,7,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.3,0.6254998002000001,11,1,-1,0,-1,11,1,1,0,1,16,3,0.3741657387,0.7438452696,0.3887158345,3.4641016151,0.1,0.7,0.4,3,3,8,1,9,2,10,3,3,3,9,0,0,0,0,1,0
21542,0,3,1,9,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,1.3,1.7201017412,8,0,-1,1,1,9,1,1,0,1,61,3,0.4472135955,0.9432776512,0.5204805472,3.1622776602,0.6,0.1,0.4,4,3,6,2,11,2,6,5,2,4,5,0,0,1,0,1,0
21544,0,2,1,3,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.1,0.2,-1.0,9,1,1,0,1,1,1,1,2,1,64,1,0.316227766,0.5955412845,0.3016620626,2.8284271247,0.2,0.8,0.1,3,3,8,3,7,3,8,8,1,1,11,0,1,1,0,1,0
21545,0,6,1,2,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.6,0.5830951895,10,0,-1,8,1,9,1,1,0,1,13,3,0.5196152423,0.9659171123,0.4679743583,2.8284271247,0.3,0.0,0.8,1,2,8,4,8,3,10,8,0,1,7,1,0,1,1,1,0
21548,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.6,0.2,0.608276253,7,1,-1,0,-1,11,1,1,2,1,19,1,0.3155946768,0.4121100712,0.3626292873,0.0,0.1,0.5,0.3,1,2,9,3,9,3,7,2,1,3,6,0,0,1,0,0,0
21551,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9,0.3,0.6194755847,11,1,0,0,0,14,1,1,1,1,68,3,0.4,0.7628107008,0.3443835072,2.6457513111,0.3,0.3,0.0,3,0,8,2,9,1,11,5,1,2,9,0,1,0,1,0,0
21552,0,7,2,5,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0.5,0.5,0.8019507466,4,1,-1,0,1,3,1,0,0,1,15,2,0.4242640687,1.0400452945999998,0.4052159918,3.7416573868,0.4,0.9,0.5,3,1,9,3,10,3,11,5,0,1,15,0,0,0,0,0,0
